Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,avgAQI
2005-04-08,2005,4,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019176,0.038,9,35,0.1708329999999999,0.3,0,3.0,2.583333,5.0,20,7.0,26.416667,50.0,3,47,23.0
2005-04-09,2005,4,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028529,0.046,9,43,0.095833,0.3,1,3.0,3.541667,6.0,1,9.0,20.666667,38.0,0,36,22.75
2005-04-10,2005,4,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021588,0.034,10,31,0.366667,0.6,10,7.0,11.833333,29.0,7,41.0,46.208333,72.0,21,70,37.25
2005-04-11,2005,4,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031647,0.04,7,37,0.1875,0.7,0,8.0,2.916667,9.0,0,13.0,19.541667,55.0,0,52,27.5
2005-04-12,2005,4,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018118,0.035,9,32,0.2,0.4,21,5.0,4.375,9.0,22,13.0,22.875,50.0,22,47,24.25
2005-04-13,2005,4,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021294,0.036,9,33,0.279167,0.5,1,6.0,3.583333,7.0,1,10.0,23.541667,48.0,23,45,23.5
2005-04-14,2005,4,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034857,0.043,10,40,0.375,0.5,17,6.0,5.35,13.0,2,19.0,24.454545,49.0,2,46,27.75
2005-04-15,2005,4,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024529,0.039,9,36,0.4625,0.6,22,7.0,3.208333,9.0,23,13.0,20.458333,46.0,23,43,24.75
2005-04-16,2005,4,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025588,0.042,9,39,0.529167,0.6,0,7.0,3.958333,6.0,0,9.0,22.458333,42.0,0,40,23.75
2005-04-17,2005,4,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022235,0.044,11,41,0.675,1.0,23,11.0,9.75,22.0,5,31.0,42.291667,71.0,23,69,38.0
2005-04-18,2005,4,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036,0.06,9,67,0.795833,1.2,1,14.0,7.0833330000000005,14.0,0,20.0,41.25,72.0,5,70,42.75
2005-04-19,2005,4,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029118,0.054,12,50,0.816667,1.0,10,11.0,8.083333,13.0,11,19.0,47.291667,72.0,22,70,37.5
2005-04-20,2005,4,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.055059,0.072,12,105,0.829167,1.0,9,11.0,10.333333,22.0,5,31.0,40.708333,69.0,7,67,53.5
2005-04-21,2005,4,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026706,0.037,9,34,0.616667,0.7,0,8.0,2.458333,6.0,0,9.0,17.416667,39.0,23,37,22.0
2005-04-22,2005,4,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034733,0.038,9,35,0.561538,0.7,6,8.0,2.5,7.0,6,10.0,20.631579,41.0,5,39,23.0
2005-04-23,2005,4,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040235,0.045,18,42,0.3375,0.4,15,5.0,1.25,2.0,6,3.0,13.125,22.0,6,21,17.75
2005-04-24,2005,4,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025235,0.033,11,31,0.325,0.4,0,5.0,3.166667,6.0,11,9.0,13.583332999999998,24.0,20,23,17.0
2005-04-25,2005,4,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019235,0.028,10,26,0.220833,0.3,0,3.0,5.7083330000000005,10.0,5,14.0,18.958333,42.0,23,40,20.75
2005-04-26,2005,4,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043941,0.05,9,46,0.404167,0.5,7,6.0,4.5,14.0,6,20.0,24.666667,52.0,6,49,30.25
2005-04-27,2005,4,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016294,0.025,7,23,0.4375,0.6,21,7.0,4.041667,17.0,15,24.0,29.833333000000003,60.0,20,57,27.75
2005-04-28,2005,4,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025941,0.038,9,35,0.3125,0.5,0,6.0,5.541667,15.0,19,21.0,22.833333,41.0,21,39,25.25
2005-04-29,2005,4,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026294,0.031,10,29,0.258333,0.3,10,3.0,6.416667,12.0,3,17.0,28.375,46.0,3,43,23.0
2005-04-30,2005,4,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0073,0.018,14,17,0.366667,0.6,22,7.0,1.954545,4.0,0,6.0,24.5,45.0,22,42,18.0
2005-05-01,2005,5,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031353,0.046,12,43,0.6375,1.0,5,11.0,2.75,4.0,12,6.0,22.166667,38.0,0,36,24.0
2005-05-02,2005,5,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022647,0.044,8,41,0.541667,0.7,6,8.0,6.875,19.0,6,27.0,30.875,53.0,6,50,31.5
2005-05-03,2005,5,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014118,0.024,9,22,0.466667,0.5,0,6.0,7.958333,23.0,7,33.0,27.333333000000003,44.0,22,42,25.75
2005-05-04,2005,5,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021,0.033,9,31,0.583333,0.9,6,10.0,7.333333,15.0,8,21.0,29.833333000000003,44.0,4,42,26.0
2005-05-05,2005,5,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023235,0.043,9,40,0.295833,0.4,0,5.0,4.125,10.0,20,14.0,26.125,53.0,20,50,27.25
2005-05-06,2005,5,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036588,0.04,17,37,0.39375,0.5,1,6.0,4.909091,9.0,11,13.0,27.055556,49.0,0,46,25.5
2005-05-07,2005,5,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037118,0.046,10,43,0.220833,0.3,19,3.0,2.333333,5.0,6,7.0,14.875,33.0,22,31,21.0
2005-05-08,2005,5,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.039353,0.045,10,42,0.216667,0.3,0,3.0,1.958333,3.0,4,4.0,9.0,12.0,6,11,15.0
2005-05-09,2005,5,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028882,0.032,7,30,0.275,0.4,17,5.0,2.708333,4.0,13,6.0,19.041667,27.0,18,25,16.5
2005-05-10,2005,5,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034176,0.037,11,34,0.391667,0.5,10,6.0,3.708333,10.0,6,14.0,22.833333,38.0,5,36,22.5
2005-05-11,2005,5,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014235,0.031,9,29,0.408333,0.6,23,7.0,6.590909,85.0,12,105.0,26.318182,44.0,18,42,45.75
2005-05-12,2005,5,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034235,0.042,12,39,0.383333,0.6,5,7.0,2.333333,6.0,5,9.0,21.458333,48.0,5,45,25.0
2005-05-13,2005,5,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030294,0.037,12,34,0.233333,0.3,15,3.0,2.291667,5.0,13,7.0,17.708333,30.0,20,28,18.0
2005-05-14,2005,5,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029235,0.045,10,42,0.466667,0.7,23,8.0,3.083333,4.0,1,6.0,18.541667,38.0,23,36,23.0
2005-05-15,2005,5,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029882,0.042,11,39,0.733333,0.9,23,10.0,4.9583330000000005,12.0,12,17.0,28.333333000000003,41.0,1,39,26.25
2005-05-16,2005,5,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023176,0.029,11,27,0.7875,0.9,0,10.0,3.25,6.0,14,9.0,25.0,41.0,21,39,21.25
2005-05-17,2005,5,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023471,0.037,8,34,0.7125,0.9,23,10.0,2.916667,6.0,15,9.0,22.666667,46.0,21,43,24.0
2005-05-18,2005,5,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027353,0.044,8,41,0.75,0.9,0,10.0,2.75,6.0,5,9.0,23.791667,44.0,23,42,25.5
2005-05-19,2005,5,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037412,0.04,10,37,0.75,1.0,1,11.0,2.631579,5.0,2,7.0,26.058824,49.0,0,46,25.25
2005-05-20,2005,5,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027471,0.033,10,31,0.545833,0.6,0,7.0,2.166667,4.0,19,6.0,20.958333,37.0,6,35,19.75
2005-05-21,2005,5,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.038294,0.045,10,42,0.5,0.5,0,6.0,2.333333,5.0,5,7.0,16.416667,33.0,18,31,21.5
2005-05-22,2005,5,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014824,0.027,7,25,0.5125,0.6,21,7.0,2.208333,5.0,7,7.0,16.0,25.0,20,24,15.75
2005-05-23,2005,5,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015,0.03,8,28,0.525,0.6,18,7.0,2.875,7.0,6,10.0,19.791667,37.0,18,35,20.0
2005-05-24,2005,5,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023091,0.024,13,22,0.533333,0.7,1,8.0,1.5714290000000002,3.0,10,4.0,15.25,35.0,0,33,16.75
2005-05-25,2005,5,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022824,0.028,23,26,0.429167,0.5,17,6.0,1.083333,2.0,19,3.0,11.958333,16.0,7,15,12.5
2005-05-26,2005,5,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010824,0.025,7,23,0.5,0.7,22,8.0,2.291667,8.0,23,11.0,17.083333,35.0,22,33,18.75
2005-05-27,2005,5,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023235,0.038,12,35,0.629167,0.7,0,8.0,4.5,6.0,2,9.0,28.791667,52.0,23,49,25.25
2005-05-28,2005,5,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.039941,0.061,9,71,0.670833,0.9,3,10.0,4.7083330000000005,12.0,6,17.0,29.75,55.0,0,52,37.5
2005-05-29,2005,5,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036765,0.052,10,48,0.488889,0.6,0,7.0,2.0,3.0,6,4.0,13.428571,23.0,22,22,20.25
2005-05-30,2005,5,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031941,0.05,9,46,0.554167,0.6,1,7.0,2.583333,5.0,6,7.0,20.375,38.0,23,36,24.0
2005-05-31,2005,5,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.050176,0.056,11,54,0.6,0.6,0,7.0,2.833333,6.0,5,9.0,19.041667,39.0,4,37,26.75
2005-06-01,2005,6,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.039235,0.042,10,39,0.575,0.6,0,7.0,1.333333,2.0,8,3.0,14.041667000000002,21.0,8,20,17.25
2005-06-02,2005,6,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036059,0.039,21,36,0.566667,0.6,8,7.0,1.291667,2.0,11,3.0,17.416667,30.0,7,28,18.5
2005-06-03,2005,6,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021294,0.028,10,26,0.554167,0.7,11,8.0,1.090909,2.0,11,3.0,17.421053,35.0,19,33,17.5
2005-06-04,2005,6,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029765,0.054,9,50,0.458333,0.7,22,8.0,2.833333,8.0,22,11.0,22.125,64.0,20,62,32.75
2005-06-05,2005,6,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033647,0.061,9,71,0.541667,0.7,0,8.0,4.782609,11.0,12,16.0,26.521739,59.0,22,56,37.75
2005-06-06,2005,6,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028176,0.047,10,44,0.7125,1.0,7,11.0,4.166667,11.0,7,16.0,34.791667,67.0,7,65,34.0
2005-06-07,2005,6,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040353,0.069,11,97,0.4375,0.5,0,6.0,5.166667,12.0,18,17.0,27.0,47.0,20,44,41.0
2005-06-08,2005,6,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.042353,0.073,11,108,0.575,0.8,6,9.0,7.416666999999999,17.0,6,24.0,41.791667,64.0,6,62,50.75
2005-06-09,2005,6,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013706,0.037,7,34,0.6,0.8,2,9.0,3.772727,10.0,6,14.0,28.5,65.0,1,63,30.0
2005-06-10,2005,6,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014412,0.023,10,21,0.395833,0.5,12,6.0,1.541667,3.0,9,4.0,16.833333,31.0,22,29,15.0
2005-06-11,2005,6,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0178,0.044,9,41,0.441667,0.6,23,7.0,4.125,17.0,9,24.0,25.166667,47.0,19,44,29.0
2005-06-12,2005,6,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.032412,0.064,9,80,0.475,0.6,0,7.0,4.0,8.0,8,11.0,21.75,38.0,19,36,33.5
2005-06-13,2005,6,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.032765,0.053,10,49,0.379167,0.5,0,6.0,5.125,9.0,4,13.0,26.125,68.0,20,66,33.5
2005-06-14,2005,6,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030235,0.044,9,41,0.308333,0.5,0,6.0,6.9583330000000005,20.0,7,29.0,21.833333,42.0,22,40,29.0
2005-06-15,2005,6,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030941,0.034,11,31,0.3125,0.4,1,5.0,3.083333,8.0,2,11.0,16.125,37.0,4,35,20.5
2005-06-16,2005,6,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026529,0.043,10,40,0.225,0.3,14,3.0,1.5,3.0,12,4.0,16.041667,31.0,18,29,19.0
2005-06-17,2005,6,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023846,0.04,11,37,0.24375,0.3,0,3.0,4.473684,14.0,5,20.0,19.736842000000006,29.0,4,27,21.75
2005-06-18,2005,6,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025235,0.033,23,31,0.345833,0.4,3,5.0,4.666667,15.0,5,21.0,17.375,36.0,1,34,22.75
2005-06-19,2005,6,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023294,0.028,8,26,0.341667,0.4,0,5.0,2.041667,3.0,3,4.0,9.333333,18.0,16,17,13.0
2005-06-20,2005,6,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021941,0.039,8,36,0.379167,0.4,0,5.0,2.291667,4.0,5,6.0,16.0,28.0,23,26,18.25
2005-06-21,2005,6,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043,0.068,12,93,0.554167,0.7,10,8.0,8.708333,27.0,9,39.0,36.875,65.0,9,63,50.75
2005-06-22,2005,6,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019909,0.032,13,30,0.6352939999999999,0.7,0,8.0,6.315789,16.0,2,23.0,35.52631599999999,63.0,5,61,30.5
2005-06-23,2005,6,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034412,0.045,8,42,0.4875,0.6,0,7.0,2.166667,4.0,14,6.0,18.833333,34.0,0,32,21.75
2005-06-24,2005,6,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043176,0.056,11,54,0.666667,0.8,10,9.0,4.541667,11.0,10,16.0,21.208333,36.0,7,34,28.25
2005-06-25,2005,6,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.053176,0.081,10,136,0.675,0.8,21,9.0,5.291667,13.0,7,19.0,18.75,39.0,20,37,50.25
2005-06-26,2005,6,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027765,0.064,7,80,0.6055560000000001,0.8,0,9.0,5.285714,15.0,8,21.0,19.142857,27.0,1,25,33.75
2005-06-27,2005,6,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008059,0.011,21,10,0.475,0.5,6,6.0,1.416667,2.0,0,3.0,14.75,22.0,0,21,10.0
2005-06-28,2005,6,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022647,0.038,12,35,0.4625,0.5,9,6.0,3.416667,9.0,10,13.0,20.875,38.0,21,36,22.5
2005-06-29,2005,6,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.01,0.02,7,19,0.470833,0.6,0,7.0,3.5,10.0,6,14.0,20.125,37.0,0,35,18.75
2005-06-30,2005,6,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021235,0.026,11,24,0.533333,0.7,11,8.0,2.708333,4.0,7,6.0,20.5,29.0,16,27,16.25
2005-07-01,2005,7,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021692,0.039,11,36,0.40625,0.6,22,7.0,2.0,6.0,14,9.0,20.210526,45.0,21,42,23.5
2005-07-02,2005,7,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031882,0.05,10,46,0.520833,0.7,2,8.0,2.875,7.0,2,10.0,19.166667,37.0,0,35,24.75
2005-07-03,2005,7,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031706,0.049,10,45,0.420833,0.5,0,6.0,3.0,10.0,17,14.0,11.708333,22.0,0,21,21.5
2005-07-04,2005,7,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029118,0.042,9,39,0.408333,0.5,22,6.0,2.125,4.0,10,6.0,13.5,25.0,0,24,18.75
2005-07-05,2005,7,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026176,0.043,8,40,0.5,0.5,0,6.0,1.708333,3.0,20,4.0,15.333332999999998,34.0,20,32,20.5
2005-07-06,2005,7,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033118,0.048,11,44,0.55,0.6,10,7.0,2.291667,9.0,17,13.0,18.0,39.0,19,37,25.25
2005-07-07,2005,7,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019176,0.023,13,21,0.504167,0.6,0,7.0,1.666667,3.0,9,4.0,13.708332999999998,34.0,17,32,16.0
2005-07-08,2005,7,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008667,0.012,15,11,0.444444,0.5,0,6.0,1.190476,2.0,1,3.0,16.190476,23.0,5,22,10.5
2005-07-09,2005,7,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028824,0.041,10,38,0.4375,0.5,8,6.0,4.666667,15.0,18,21.0,18.375,32.0,23,30,23.75
2005-07-10,2005,7,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027059,0.044,9,41,0.441667,0.5,0,6.0,6.0,36.0,1,51.0,18.166667,43.0,22,41,34.75
2005-07-11,2005,7,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030765,0.061,9,71,0.508333,0.6,22,7.0,4.7083330000000005,10.0,6,14.0,29.208333000000003,47.0,6,44,34.0
2005-07-12,2005,7,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0343529999999999,0.045,10,42,0.591667,0.7,1,8.0,3.416667,13.0,10,19.0,19.5,44.0,0,42,27.75
2005-07-13,2005,7,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023588,0.035,11,32,0.454167,0.5,11,6.0,1.583333,2.0,0,3.0,17.666667,32.0,22,30,17.75
2005-07-14,2005,7,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021412,0.034,10,31,0.483333,0.5,0,6.0,1.541667,3.0,18,4.0,18.25,32.0,22,30,17.75
2005-07-15,2005,7,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020273,0.033,10,31,0.455556,0.6,11,7.0,1.857143,4.0,10,6.0,21.588235,37.0,21,35,19.75
2005-07-16,2005,7,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021529,0.028,7,26,0.320833,0.4,0,5.0,1.0,1.0,0,1.0,9.791667,20.0,23,19,12.75
2005-07-17,2005,7,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021059,0.026,8,24,0.320833,0.4,19,5.0,1.166667,2.0,20,3.0,13.458332999999998,28.0,20,26,14.5
2005-07-18,2005,7,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036471,0.069,11,97,0.520833,0.7,15,8.0,2.666667,8.0,10,11.0,23.333333,45.0,23,42,39.5
2005-07-19,2005,7,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040882,0.066,11,87,0.6625,0.8,9,9.0,9.25,22.0,8,31.0,32.958333,52.0,9,49,44.0
2005-07-20,2005,7,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033824,0.065,10,84,0.4875,0.6,0,7.0,5.0833330000000005,13.0,6,19.0,27.791667,55.0,21,52,40.5
2005-07-21,2005,7,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.050176,0.084,11,147,0.566667,0.7,6,8.0,7.190475999999999,13.0,21,19.0,37.047619,54.0,22,51,56.25
2005-07-22,2005,7,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.058176,0.086,11,151,0.5875,0.7,0,8.0,6.4583330000000005,19.0,7,27.0,30.666667,50.0,6,47,58.25
2005-07-23,2005,7,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023412,0.041,10,38,0.383333,0.5,0,6.0,3.833333,8.0,23,11.0,15.666667000000002,35.0,21,33,22.0
2005-07-24,2005,7,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0448,0.059,9,64,0.45,0.6,7,7.0,4.0,11.0,1,16.0,20.583333,36.0,21,34,30.25
2005-07-25,2005,7,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027,0.058,10,61,0.491667,0.9,23,10.0,4.416667,7.0,19,10.0,28.041667,63.0,20,61,35.5
2005-07-26,2005,7,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.052941,0.08,9,133,0.854167,1.3,7,15.0,4.916667,13.0,7,19.0,32.958333,83.0,7,82,62.25
2005-07-27,2005,7,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043471,0.077,9,122,0.583333,0.6,0,7.0,5.3333330000000005,10.0,7,14.0,26.875,50.0,5,47,47.5
2005-07-28,2005,7,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030824,0.041,10,38,0.358333,0.5,0,6.0,2.0,4.0,16,6.0,12.333333,26.0,19,25,18.75
2005-07-29,2005,7,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029889,0.037,15,34,0.375,0.5,7,6.0,6.75,33.0,7,47.0,23.117647,37.0,7,35,30.5
2005-07-30,2005,7,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.042412,0.06,11,67,0.3,0.3,0,3.0,4.416667,8.0,14,11.0,18.833333,28.0,20,26,26.75
2005-07-31,2005,7,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046412,0.053,8,49,0.38125,0.4,3,5.0,2.263158,5.0,8,7.0,17.157895,35.0,3,33,23.5
2005-08-01,2005,8,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.037118,0.06,10,67,0.395833,0.4,0,5.0,2.541667,5.0,8,7.0,19.541667,35.0,7,33,28.0
2005-08-02,2005,8,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.041588,0.072,10,105,0.516667,0.7,23,8.0,5.9583330000000005,15.0,6,21.0,29.916667,48.0,6,45,44.75
2005-08-03,2005,8,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046118,0.067,11,90,0.7,0.9,6,10.0,3.727273,7.0,23,10.0,35.5,49.0,1,46,39.0
2005-08-04,2005,8,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.062353,0.092,11,166,0.654167,0.7,1,8.0,6.3333330000000005,13.0,1,19.0,34.625,61.0,2,58,62.75
2005-08-05,2005,8,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.043765,0.0819999999999999,10,140,0.6,0.7,0,8.0,10.041667,28.0,9,40.0,30.125,50.0,9,47,58.75
2005-08-06,2005,8,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.040941,0.051,10,47,0.425,0.5,0,6.0,3.791667,10.0,5,14.0,14.708332999999998,26.0,20,25,23.0
2005-08-07,2005,8,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.038765,0.045,9,42,0.445833,0.5,0,6.0,2.583333,4.0,1,6.0,14.166667000000002,22.0,5,21,18.75
2005-08-08,2005,8,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021824,0.037,11,34,0.5625,0.7,23,8.0,4.5,12.0,7,17.0,27.375,49.0,22,46,26.25
2005-08-09,2005,8,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017,0.028,10,26,0.620833,0.7,0,8.0,6.869565,47.0,8,65.0,30.782609000000004,45.0,7,42,35.25
